
episode:0, 124.76556461266205
episode:1, 216.68377687347578
episode:2, 131.3259005657066
episode:3, 540.4597443790166
episode:4, 98.00000000002817
episode:5, 93.06189334903951
episode:6, 686.4382159816164
episode:7, 147.48733666823432
episode:8, 45.00000000002787
episode:9, 165.37186352935225
episode:10, 319.02290085075816
episode:11, 147.07424135659826
episode:12, 158.49763552151637
episode:13, 1791.0000000002688
episode:14, 1568.0000000002774
episode:15, 26.02952683244078
episode:16, 119.66371873986967
episode:17, 151.492491401078
episode:18, 153.99999999993267
episode:19, 365.2148900534771
episode:20, 452.3412476318897
episode:21, 88.00000000002792
episode:22, 49.00000000002781
episode:23, 1442.3754196838277
episode:24, 999.0000000001526
episode:25, 1223.1203675163451
episode:26, 46.0160354875777
episode:27, 108.97145144860824
episode:28, 171.1881251700123
episode:29, 972.1606366627859
episode:30, 1133.9915463285704
episode:31, 366.43954042832024
episode:32, 116.41005151156351
episode:33, 1606.4121114299608
episode:34, 1789.2495715347436
episode:35, 119.05282101772676
episode:36, 188.8040285330982
episode:37, 1964.112103380966
episode:38, 91.56614689939987
episode:39, 1671.0261724539157
episode:40, 127.42592363174319
episode:41, 841.0000000000279
episode:42, 80.000000000028
episode:43, 443.0951269288565
episode:44, 244.89717322168906
episode:45, 170.5231868093724
episode:46, 223.98097903413105
episode:47, 1013.033974610365
episode:48, -19.948387702271532
episode:49, 179.1313986695902
episode:50, 1729.5155374540248
episode:51, 140.2188169016366
episode:52, 158.99999999989956
episode:53, 757.9067342426782
episode:54, 1599.91536806904
episode:55, 568.8939186107646
episode:56, 1787.1822761153353
episode:57, 1276.0000000001992
episode:58, 753.6774085254244
episode:59, 244.47018645496865
episode:60, 813.0616286535925
episode:61, 148.6931025716301
episode:62, 204.8365898820085
episode:63, 71.00000000002812
episode:64, 488.26492930009476
episode:65, 215.29404771568332
episode:66, 1107.343718530616
episode:67, 1224.9424858435852
episode:68, 235.56420908589283
episode:69, 1224.8279077008724
episode:70, 891.2837637345251
episode:71, 471.36646526511726
episode:72, 295.8281877567423
episode:73, 113.94684728699238
episode:74, 83.01622787105966
episode:75, 128.2502398227348
episode:76, 115.79040733288527
episode:77, 123.40445085323346
episode:78, 30.45965344198227
episode:79, 1658.5802834704082
episode:80, 378.4509975268897
episode:81, 1099.0569231949146
episode:82, 111.00000000001631
episode:83, 1543.4991447776126
episode:84, 113.0000000000281
episode:85, 35.502056598818655
episode:86, 146.99999999989814
episode:87, 149.83877606135772
episode:88, 62.71463973805424
episode:89, 295.63171411381603
episode:90, 1391.304120323056
episode:91, 1499.4365622194828
episode:92, 1165.1798263550988
episode:93, 164.86976861896568
episode:94, 163.89097124554357
episode:95, 220.51777323863232
episode:96, 52.71038899343454
episode:97, 149.0278112251098
episode:98, 585.0000000002525
episode:99, 1347.6801896912066
episode:100, 722.0000000000744
episode:101, 542.6307075126438
episode:102, 521.4473412731064
episode:103, 122.13763474957508
episode:104, 87.62602667905888
episode:105, 186.0593895875519
episode:106, 46.00000000002804
episode:107, 78.85180507679604
episode:108, 70.13915028444174
episode:109, 613.000000000042
episode:110, 59.49999282574616
episode:111, 253.5145942965629
episode:112, 1509.4103114018724
episode:113, 101.89769986352566
episode:114, 2226.07640864483
episode:115, 448.8570464076671
episode:116, 1368.681224494277
episode:117, 133.02866673995374
episode:118, 99.51889572115711
episode:119, 86.63073484553465
episode:120, 162.09546833516757
episode:121, 1464.9959934942995
episode:122, 713.1860965893965
episode:123, 115.26996728290999
episode:124, 620.3505574278632
episode:125, 97.27321840408337
episode:126, 830.943834006042
episode:127, 128.47860816261348
episode:128, 366.8474557869805
episode:129, 175.58210652856863
episode:130, 78.13809798153314
episode:131, 74.33447507655754
episode:132, 425.7453469459823
episode:133, 1042.0000000001944
episode:134, 33.34607528404244
episode:135, 642.6402207127171
episode:136, 831.7657227534962
episode:137, 76.46987351887536
episode:138, 747.246368427824
episode:139, 996.0000000001661
episode:140, 427.8224449727994
episode:141, 1299.7782052598598
episode:142, 278.6724034214705
episode:143, 1152.4094590033314
episode:144, 1264.000000000234
episode:145, 246.28386041799
episode:146, 1182.8625812675427
episode:147, 1328.8783365850145
episode:148, 1617.000000000185
