1.0666814847743638, 11.479792865362484
2.6025783507445794, 11.479792865362484
4.138475216714795, 11.479792865362484
5.674372082685011, 11.479792865362484
7.2102689486552265, 11.479792865362484
8.746165814625442, 11.479792865362484
10.282062680595658, 11.479792865362484
11.817959546565874, 11.479792865362484
13.35385641253609, 11.479792865362484
14.889753278506333, 11.479792865362484
16.42565014447655, 11.479792865362484
17.961547010446765, 11.479792865362484
19.49744387641698, 11.415384349827377
21.033340742387196, 11.336662830840055
22.56923760835741, 11.300880322209437
24.105134474327627, 11.300880322209437
25.641031340297843, 11.257941311852719
27.17692820626806, 11.23647180667433
28.712825072238275, 11.179219792865368
30.24872193820849, 11.157750287686994
31.784618804178706, 11.086185270425773
33.32051567014892, 11.02177675489068
34.85641253611914, 11.014620253164566
36.39230940208935, 10.95021173762946
37.92820626805957, 10.892959723820482
39.464103134029784, 10.92158573072497
41, 11.00746375143845
42.535896865970216, 11.014620253164566
44.07179373194043, 11.014620253164566
45.60769059791065, 10.92158573072497
47.14358746388086, 10.92158573072497
48.67948432985108, 10.835707710011505
50.215381195821294, 10.835707710011505
51.75127806179151, 10.835707710011505
53.287174927761725, 10.835707710011505
54.82307179373194, 10.835707710011505
56.35896865970216, 10.814238204833146
57.89486552567237, 10.721203682393565
59.43076239164259, 10.699734177215191
60.966659257612804, 10.663951668584573
62.50255612358302, 10.792768699654786
64.03845298955324, 10.835707710011505
65.57434985552345, 10.756986191024168
67.11024672149367, 10.563760644418878
68.64614358746388, 10.470726121979297
70.1820404534341, 10.327596087456854
71.71793731940431, 9.941144994246258
73.25383418537453, 9.683510932105875
74.78973105134475, 9.583319907940165
76.32562791731496, 9.604789413118525
77.86152478328518, 9.626258918296884
79.39742164925539, 9.79801495972383
80.93331851522561, 9.941144994246258
82.46921538119582, 9.955457997698517
84.00511224716604, 10.10574453394706
85.54100911313625, 10.263187571921748
87.07690597910647, 10.170153049482167
88.61280284507669, 9.969771001150761
90.1486997110469, 9.79801495972383
91.68459657701712, 9.79801495972383
93.22049344298733, 9.848110471806677
94.75639030895755, 9.869579976985037
96.29228717492776, 9.876736478711152
97.82818404089798, 9.962614499424632
99.3640809068682, 10.01271001150748
100.89997777283841, 9.955457997698517
